subj_id,qual_col,TextResp,measure,row,Name
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_03dyKKqahwimd1z,NameResp_TEXT(25),Battle,NameResp_TEXT,25,handbag
R_4I5pqYdhVgOKFKd,NameResp_TEXT(25),purse,NameResp_TEXT,25,handbag
R_1EWCq1k7UFauhNj,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_81xh6ldt0VxOPHL,NameResp_TEXT(25),purse,NameResp_TEXT,25,handbag
R_9KLkobZ9kYZSzYh,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_4T9SzDwjzOtlmrX,NameResp_TEXT(25),a purse,NameResp_TEXT,25,handbag
R_eFBfDt4acLjjVQh,NameResp_TEXT(25),mole rat,NameResp_TEXT,25,handbag
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(25),Purse,NameResp_TEXT,25,handbag
R_3jv8dkv5pkIe4f3,NameResp_TEXT(25),bicycle,NameResp_TEXT,25,handbag
R_9NNGTs03HOOrLhz,NameResp_TEXT(25),Purse,NameResp_TEXT,25,handbag
R_9QAIH8o5XKYkAFD,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_8hQIw8oM3sZtlUV,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_dbuBKRXlnjouSRD,NameResp_TEXT(25),purse,NameResp_TEXT,25,handbag
R_81i04UQTtFxOXlz,NameResp_TEXT(25),an elephant ,NameResp_TEXT,25,handbag
R_aflUaQ1v901DTZb,NameResp_TEXT(25),car,NameResp_TEXT,25,handbag
R_8cU5NCG2ysTIeFf,NameResp_TEXT(25),buggy,NameResp_TEXT,25,handbag
R_9movxfJr3JHx4c5,NameResp_TEXT(25),textiles,NameResp_TEXT,25,handbag
R_6zZuvVsaXiYicmh,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_7Os34FuyUOKUtAV,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_6tIMcOQsORkQnuB,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(25),person texting and driving,NameResp_TEXT,25,handbag
R_cAPsFbVcU6FKEpT,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_cO0dBs5ofX0BOpT,NameResp_TEXT(25),family,NameResp_TEXT,25,handbag
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(25),people fighting on top of a house,NameResp_TEXT,25,handbag
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_0cuIBoqJYSnYnLT,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_9KSFfd62afsuieF,NameResp_TEXT(25),guy wearing sun glasses,NameResp_TEXT,25,handbag
R_02GRIQd5MDRenPf,NameResp_TEXT(25),chair,NameResp_TEXT,25,handbag
R_bjv98vU4STp6zQx,NameResp_TEXT(25),purse,NameResp_TEXT,25,handbag
R_9KB1XzOy6rP7O1D,NameResp_TEXT(25),bell,NameResp_TEXT,25,handbag
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_eDMsuefXH4Nvbhz,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_cGTSCS88UP99f0x,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_6ujqTETwTzRExX7,NameResp_TEXT(25),a purse,NameResp_TEXT,25,handbag
R_1NfgfYV1GvFsWiN,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_0TiNGME0OVqJO3H,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_0ih7r0MXsn7mCSV,NameResp_TEXT(25),a purse,NameResp_TEXT,25,handbag
R_aWcEn0nidpymQER,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_9FZPEV6r7ezLOSN,NameResp_TEXT(25),purse,NameResp_TEXT,25,handbag
R_6zhc96D1g2EpM2h,NameResp_TEXT(25),a purse,NameResp_TEXT,25,handbag
R_2a6HPCAFPrB4mIR,NameResp_TEXT(25),,NameResp_TEXT,25,handbag
R_8nQqGUmR9MT1CTP,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_0NWkLPKVngfskaV,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_2tvsWbcRX5R84ap,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_1TCKelAGYh94Ppr,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_5uoQgdmI1psnW97,NameResp_TEXT(26),a rabbit,NameResp_TEXT,26,motorcycle
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_03dyKKqahwimd1z,NameResp_TEXT(26),ball,NameResp_TEXT,26,motorcycle
R_4I5pqYdhVgOKFKd,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_1EWCq1k7UFauhNj,NameResp_TEXT(26),dont know ,NameResp_TEXT,26,motorcycle
R_81xh6ldt0VxOPHL,NameResp_TEXT(26),motorcycle,NameResp_TEXT,26,motorcycle
R_9KLkobZ9kYZSzYh,NameResp_TEXT(26),person on bike,NameResp_TEXT,26,motorcycle
R_4T9SzDwjzOtlmrX,NameResp_TEXT(26),motorcycle,NameResp_TEXT,26,motorcycle
R_eFBfDt4acLjjVQh,NameResp_TEXT(26),bicycle,NameResp_TEXT,26,motorcycle
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_3jv8dkv5pkIe4f3,NameResp_TEXT(26),crowd of people,NameResp_TEXT,26,motorcycle
R_9NNGTs03HOOrLhz,NameResp_TEXT(26),a white circle,NameResp_TEXT,26,motorcycle
R_9QAIH8o5XKYkAFD,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_8hQIw8oM3sZtlUV,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_dbuBKRXlnjouSRD,NameResp_TEXT(26),Haiti,NameResp_TEXT,26,motorcycle
R_81i04UQTtFxOXlz,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_aflUaQ1v901DTZb,NameResp_TEXT(26),bicycle and a lot of people,NameResp_TEXT,26,motorcycle
R_8cU5NCG2ysTIeFf,NameResp_TEXT(26),motorcycle,NameResp_TEXT,26,motorcycle
R_9movxfJr3JHx4c5,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_6zZuvVsaXiYicmh,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_7Os34FuyUOKUtAV,NameResp_TEXT(26),motorcycle ,NameResp_TEXT,26,motorcycle
R_6tIMcOQsORkQnuB,NameResp_TEXT(26),someone on a motorcycle,NameResp_TEXT,26,motorcycle
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(26),protest,NameResp_TEXT,26,motorcycle
R_cAPsFbVcU6FKEpT,NameResp_TEXT(26),jungle canpoy,NameResp_TEXT,26,motorcycle
R_cO0dBs5ofX0BOpT,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(26),Motorcycle ,NameResp_TEXT,26,motorcycle
R_0cuIBoqJYSnYnLT,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_9KSFfd62afsuieF,NameResp_TEXT(26),motorcycle,NameResp_TEXT,26,motorcycle
R_02GRIQd5MDRenPf,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_bjv98vU4STp6zQx,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_9KB1XzOy6rP7O1D,NameResp_TEXT(26),dog,NameResp_TEXT,26,motorcycle
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_eDMsuefXH4Nvbhz,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_cGTSCS88UP99f0x,NameResp_TEXT(26),ghost rider,NameResp_TEXT,26,motorcycle
R_6ujqTETwTzRExX7,NameResp_TEXT(26),a bike under a tree,NameResp_TEXT,26,motorcycle
R_1NfgfYV1GvFsWiN,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_0TiNGME0OVqJO3H,NameResp_TEXT(26),bicycle,NameResp_TEXT,26,motorcycle
R_0ih7r0MXsn7mCSV,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_aWcEn0nidpymQER,NameResp_TEXT(26),bike,NameResp_TEXT,26,motorcycle
R_9FZPEV6r7ezLOSN,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_6zhc96D1g2EpM2h,NameResp_TEXT(26),creatures holding hands,NameResp_TEXT,26,motorcycle
R_2a6HPCAFPrB4mIR,NameResp_TEXT(26),,NameResp_TEXT,26,motorcycle
R_8nQqGUmR9MT1CTP,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_0NWkLPKVngfskaV,NameResp_TEXT(27),lamp,NameResp_TEXT,27,lantern
R_2tvsWbcRX5R84ap,NameResp_TEXT(27),lamp,NameResp_TEXT,27,lantern
R_1TCKelAGYh94Ppr,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_5uoQgdmI1psnW97,NameResp_TEXT(27),a stove and smoke,NameResp_TEXT,27,lantern
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_03dyKKqahwimd1z,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_4I5pqYdhVgOKFKd,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_1EWCq1k7UFauhNj,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_81xh6ldt0VxOPHL,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_9KLkobZ9kYZSzYh,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_4T9SzDwjzOtlmrX,NameResp_TEXT(27),cat,NameResp_TEXT,27,lantern
R_eFBfDt4acLjjVQh,NameResp_TEXT(27),cheetah,NameResp_TEXT,27,lantern
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(27),Lantern,NameResp_TEXT,27,lantern
R_3jv8dkv5pkIe4f3,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_9NNGTs03HOOrLhz,NameResp_TEXT(27),a chair in an empty room,NameResp_TEXT,27,lantern
R_9QAIH8o5XKYkAFD,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_8hQIw8oM3sZtlUV,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_dbuBKRXlnjouSRD,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_81i04UQTtFxOXlz,NameResp_TEXT(27),two stacked chairs,NameResp_TEXT,27,lantern
R_aflUaQ1v901DTZb,NameResp_TEXT(27),blender,NameResp_TEXT,27,lantern
R_8cU5NCG2ysTIeFf,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_9movxfJr3JHx4c5,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_6zZuvVsaXiYicmh,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_7Os34FuyUOKUtAV,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_6tIMcOQsORkQnuB,NameResp_TEXT(27),a lantern,NameResp_TEXT,27,lantern
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(27),lamp,NameResp_TEXT,27,lantern
R_cAPsFbVcU6FKEpT,NameResp_TEXT(27),cat/perch,NameResp_TEXT,27,lantern
R_cO0dBs5ofX0BOpT,NameResp_TEXT(27),lantern ,NameResp_TEXT,27,lantern
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(27),"A outdoor lamp, that may be gas or battery powered ",NameResp_TEXT,27,lantern
R_0cuIBoqJYSnYnLT,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_9KSFfd62afsuieF,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_02GRIQd5MDRenPf,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_bjv98vU4STp6zQx,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_9KB1XzOy6rP7O1D,NameResp_TEXT(27),robot,NameResp_TEXT,27,lantern
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(27),trophy,NameResp_TEXT,27,lantern
R_eDMsuefXH4Nvbhz,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_cGTSCS88UP99f0x,NameResp_TEXT(27),lanturn,NameResp_TEXT,27,lantern
R_6ujqTETwTzRExX7,NameResp_TEXT(27),a lantern,NameResp_TEXT,27,lantern
R_1NfgfYV1GvFsWiN,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_0TiNGME0OVqJO3H,NameResp_TEXT(27),hot air balloon,NameResp_TEXT,27,lantern
R_0ih7r0MXsn7mCSV,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_aWcEn0nidpymQER,NameResp_TEXT(27),well,NameResp_TEXT,27,lantern
R_9FZPEV6r7ezLOSN,NameResp_TEXT(27),lattern,NameResp_TEXT,27,lantern
R_6zhc96D1g2EpM2h,NameResp_TEXT(27),lantern,NameResp_TEXT,27,lantern
R_2a6HPCAFPrB4mIR,NameResp_TEXT(27),,NameResp_TEXT,27,lantern
R_8nQqGUmR9MT1CTP,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_0NWkLPKVngfskaV,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_2tvsWbcRX5R84ap,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_1TCKelAGYh94Ppr,NameResp_TEXT(28),,NameResp_TEXT,28,bike
R_5uoQgdmI1psnW97,NameResp_TEXT(28),a bike,NameResp_TEXT,28,bike
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(28),buildings and a bike,NameResp_TEXT,28,bike
R_03dyKKqahwimd1z,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_4I5pqYdhVgOKFKd,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_1EWCq1k7UFauhNj,NameResp_TEXT(28),,NameResp_TEXT,28,bike
R_81xh6ldt0VxOPHL,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_9KLkobZ9kYZSzYh,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_4T9SzDwjzOtlmrX,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_eFBfDt4acLjjVQh,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_3jv8dkv5pkIe4f3,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_9NNGTs03HOOrLhz,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_9QAIH8o5XKYkAFD,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_8hQIw8oM3sZtlUV,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_dbuBKRXlnjouSRD,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_81i04UQTtFxOXlz,NameResp_TEXT(28),a man riding a bike through a small neighborhood,NameResp_TEXT,28,bike
R_aflUaQ1v901DTZb,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_8cU5NCG2ysTIeFf,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_9movxfJr3JHx4c5,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_6zZuvVsaXiYicmh,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_7Os34FuyUOKUtAV,NameResp_TEXT(28),bycicle,NameResp_TEXT,28,bike
R_6tIMcOQsORkQnuB,NameResp_TEXT(28),a bicycle,NameResp_TEXT,28,bike
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(28),bicycle ride ,NameResp_TEXT,28,bike
R_cAPsFbVcU6FKEpT,NameResp_TEXT(28),bicycle ,NameResp_TEXT,28,bike
R_cO0dBs5ofX0BOpT,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(28),bicycle in the street,NameResp_TEXT,28,bike
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(28),Bicycle ,NameResp_TEXT,28,bike
R_0cuIBoqJYSnYnLT,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_9KSFfd62afsuieF,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_02GRIQd5MDRenPf,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_bjv98vU4STp6zQx,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_9KB1XzOy6rP7O1D,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_eDMsuefXH4Nvbhz,NameResp_TEXT(28),,NameResp_TEXT,28,bike
R_cGTSCS88UP99f0x,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_6ujqTETwTzRExX7,NameResp_TEXT(28),a bike,NameResp_TEXT,28,bike
R_1NfgfYV1GvFsWiN,NameResp_TEXT(28),,NameResp_TEXT,28,bike
R_0TiNGME0OVqJO3H,NameResp_TEXT(28),,NameResp_TEXT,28,bike
R_0ih7r0MXsn7mCSV,NameResp_TEXT(28),bicycle,NameResp_TEXT,28,bike
R_aWcEn0nidpymQER,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_9FZPEV6r7ezLOSN,NameResp_TEXT(28),bike,NameResp_TEXT,28,bike
R_6zhc96D1g2EpM2h,NameResp_TEXT(28),bycicle,NameResp_TEXT,28,bike
R_2a6HPCAFPrB4mIR,NameResp_TEXT(28),,NameResp_TEXT,28,bike
R_8nQqGUmR9MT1CTP,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_0NWkLPKVngfskaV,NameResp_TEXT(29),snow,NameResp_TEXT,29,cheesegrater
R_2tvsWbcRX5R84ap,NameResp_TEXT(29),church,NameResp_TEXT,29,cheesegrater
R_1TCKelAGYh94Ppr,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_5uoQgdmI1psnW97,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_03dyKKqahwimd1z,NameResp_TEXT(29),paper tag,NameResp_TEXT,29,cheesegrater
R_4I5pqYdhVgOKFKd,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_1EWCq1k7UFauhNj,NameResp_TEXT(29),a,NameResp_TEXT,29,cheesegrater
R_81xh6ldt0VxOPHL,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_9KLkobZ9kYZSzYh,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_4T9SzDwjzOtlmrX,NameResp_TEXT(29),house,NameResp_TEXT,29,cheesegrater
R_eFBfDt4acLjjVQh,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_3jv8dkv5pkIe4f3,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_9NNGTs03HOOrLhz,NameResp_TEXT(29),one guy in a movie theater,NameResp_TEXT,29,cheesegrater
R_9QAIH8o5XKYkAFD,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_8hQIw8oM3sZtlUV,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_dbuBKRXlnjouSRD,NameResp_TEXT(29),nuclear fallout,NameResp_TEXT,29,cheesegrater
R_81i04UQTtFxOXlz,NameResp_TEXT(29),a house next to a mountain and it is snowing,NameResp_TEXT,29,cheesegrater
R_aflUaQ1v901DTZb,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_8cU5NCG2ysTIeFf,NameResp_TEXT(29),rooftop,NameResp_TEXT,29,cheesegrater
R_9movxfJr3JHx4c5,NameResp_TEXT(29),flowers,NameResp_TEXT,29,cheesegrater
R_6zZuvVsaXiYicmh,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_7Os34FuyUOKUtAV,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_6tIMcOQsORkQnuB,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(29),Crowd waiting,NameResp_TEXT,29,cheesegrater
R_cAPsFbVcU6FKEpT,NameResp_TEXT(29),house from above,NameResp_TEXT,29,cheesegrater
R_cO0dBs5ofX0BOpT,NameResp_TEXT(29),dinosaur,NameResp_TEXT,29,cheesegrater
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(29),house and snow,NameResp_TEXT,29,cheesegrater
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(29),city,NameResp_TEXT,29,cheesegrater
R_0cuIBoqJYSnYnLT,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_9KSFfd62afsuieF,NameResp_TEXT(29),stairs,NameResp_TEXT,29,cheesegrater
R_02GRIQd5MDRenPf,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_bjv98vU4STp6zQx,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_9KB1XzOy6rP7O1D,NameResp_TEXT(29),stars,NameResp_TEXT,29,cheesegrater
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_eDMsuefXH4Nvbhz,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_cGTSCS88UP99f0x,NameResp_TEXT(29),dump truck,NameResp_TEXT,29,cheesegrater
R_6ujqTETwTzRExX7,NameResp_TEXT(29),gun,NameResp_TEXT,29,cheesegrater
R_1NfgfYV1GvFsWiN,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_0TiNGME0OVqJO3H,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_0ih7r0MXsn7mCSV,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_aWcEn0nidpymQER,NameResp_TEXT(29),house,NameResp_TEXT,29,cheesegrater
R_9FZPEV6r7ezLOSN,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_6zhc96D1g2EpM2h,NameResp_TEXT(29),a rooftop and falling snow,NameResp_TEXT,29,cheesegrater
R_2a6HPCAFPrB4mIR,NameResp_TEXT(29),,NameResp_TEXT,29,cheesegrater
R_8nQqGUmR9MT1CTP,NameResp_TEXT(30),dog,NameResp_TEXT,30,desk
R_0NWkLPKVngfskaV,NameResp_TEXT(30),farm,NameResp_TEXT,30,desk
R_2tvsWbcRX5R84ap,NameResp_TEXT(30),hut,NameResp_TEXT,30,desk
R_1TCKelAGYh94Ppr,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_5uoQgdmI1psnW97,NameResp_TEXT(30),houses,NameResp_TEXT,30,desk
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_03dyKKqahwimd1z,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_4I5pqYdhVgOKFKd,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_1EWCq1k7UFauhNj,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_81xh6ldt0VxOPHL,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_9KLkobZ9kYZSzYh,NameResp_TEXT(30),building,NameResp_TEXT,30,desk
R_4T9SzDwjzOtlmrX,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_eFBfDt4acLjjVQh,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(30),Fireplace,NameResp_TEXT,30,desk
R_3jv8dkv5pkIe4f3,NameResp_TEXT(30),fireplace,NameResp_TEXT,30,desk
R_9NNGTs03HOOrLhz,NameResp_TEXT(30),fire place,NameResp_TEXT,30,desk
R_9QAIH8o5XKYkAFD,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_8hQIw8oM3sZtlUV,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_dbuBKRXlnjouSRD,NameResp_TEXT(30),house,NameResp_TEXT,30,desk
R_81i04UQTtFxOXlz,NameResp_TEXT(30),a person in a house sitting down,NameResp_TEXT,30,desk
R_aflUaQ1v901DTZb,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_8cU5NCG2ysTIeFf,NameResp_TEXT(30),desk,NameResp_TEXT,30,desk
R_9movxfJr3JHx4c5,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_6zZuvVsaXiYicmh,NameResp_TEXT(30),house,NameResp_TEXT,30,desk
R_7Os34FuyUOKUtAV,NameResp_TEXT(30),king,NameResp_TEXT,30,desk
R_6tIMcOQsORkQnuB,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(30),White Horse ,NameResp_TEXT,30,desk
R_cAPsFbVcU6FKEpT,NameResp_TEXT(30),tractor/person,NameResp_TEXT,30,desk
R_cO0dBs5ofX0BOpT,NameResp_TEXT(30),house ,NameResp_TEXT,30,desk
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(30),house,NameResp_TEXT,30,desk
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_0cuIBoqJYSnYnLT,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_9KSFfd62afsuieF,NameResp_TEXT(30),elephant,NameResp_TEXT,30,desk
R_02GRIQd5MDRenPf,NameResp_TEXT(30),garage,NameResp_TEXT,30,desk
R_bjv98vU4STp6zQx,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_9KB1XzOy6rP7O1D,NameResp_TEXT(30),fireplace,NameResp_TEXT,30,desk
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_eDMsuefXH4Nvbhz,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_cGTSCS88UP99f0x,NameResp_TEXT(30),girl with odd hairstyle,NameResp_TEXT,30,desk
R_6ujqTETwTzRExX7,NameResp_TEXT(30),Dog being pet,NameResp_TEXT,30,desk
R_1NfgfYV1GvFsWiN,NameResp_TEXT(30),Desk,NameResp_TEXT,30,desk
R_0TiNGME0OVqJO3H,NameResp_TEXT(30),desk,NameResp_TEXT,30,desk
R_0ih7r0MXsn7mCSV,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_aWcEn0nidpymQER,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_9FZPEV6r7ezLOSN,NameResp_TEXT(30),building,NameResp_TEXT,30,desk
R_6zhc96D1g2EpM2h,NameResp_TEXT(30),dresser,NameResp_TEXT,30,desk
R_2a6HPCAFPrB4mIR,NameResp_TEXT(30),,NameResp_TEXT,30,desk
R_8nQqGUmR9MT1CTP,NameResp_TEXT(31),,NameResp_TEXT,31,bird
R_0NWkLPKVngfskaV,NameResp_TEXT(31),,NameResp_TEXT,31,bird
R_2tvsWbcRX5R84ap,NameResp_TEXT(31),,NameResp_TEXT,31,bird
R_1TCKelAGYh94Ppr,NameResp_TEXT(31),,NameResp_TEXT,31,bird
R_5uoQgdmI1psnW97,NameResp_TEXT(31),,NameResp_TEXT,31,bird
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(31),,NameResp_TEXT,31,bird
