subj_id,qual_col,measure,row,Name,TextResp,isCorrect,RT,Conf
R_5uoQgdmI1psnW97,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(58),NameResp_TEXT,58,schoe,sneaker,0,3.931,8
R_4I5pqYdhVgOKFKd,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,1.37,
R_81xh6ldt0VxOPHL,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,2.788,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,1.567,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,2.425,5
R_eFBfDt4acLjjVQh,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,8.629,8
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,4.746,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,2.661,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(58),NameResp_TEXT,58,schoe,schoe,1,2.888,7
R_9QAIH8o5XKYkAFD,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,5.872,6
R_8hQIw8oM3sZtlUV,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,2.721,
R_dbuBKRXlnjouSRD,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,1.704,5
R_81i04UQTtFxOXlz,NameResp_TEXT(58),NameResp_TEXT,58,schoe,a shoe in a park,0,3.77,8
R_aflUaQ1v901DTZb,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,1.816,6
R_8cU5NCG2ysTIeFf,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,1.883,7
R_8nQqGUmR9MT1CTP,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,4.264,
R_0NWkLPKVngfskaV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,0,1.881,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,13.467,
R_1TCKelAGYh94Ppr,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a bear,0,6.864,6
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(59),NameResp_TEXT,59,bottle,something holding a laser gun,0,44.888,5
R_03dyKKqahwimd1z,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,44.367,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,0,7.606,3
R_1EWCq1k7UFauhNj,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dont know,0,1.572,5
R_81xh6ldt0VxOPHL,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,2.885,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,lab,0,2.493,5
R_4T9SzDwjzOtlmrX,NameResp_TEXT(59),NameResp_TEXT,59,bottle,a forest,0,8.471,2
R_eFBfDt4acLjjVQh,NameResp_TEXT(59),NameResp_TEXT,59,bottle,dog,0,3.268,3
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,10.851,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(59),NameResp_TEXT,59,bottle,lantern,0,2.59,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,Whites taking over the blacks,0,4.17,3
R_9QAIH8o5XKYkAFD,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,2.054,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(59),NameResp_TEXT,59,bottle,microscope,0,4.097,5
R_dbuBKRXlnjouSRD,NameResp_TEXT(59),NameResp_TEXT,59,bottle,science,0,2.74,5
R_81i04UQTtFxOXlz,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,3.726,
R_aflUaQ1v901DTZb,NameResp_TEXT(59),NameResp_TEXT,59,bottle,,0,13.17,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(59),NameResp_TEXT,59,bottle,microscope,0,3.467,5
R_8nQqGUmR9MT1CTP,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,0,1.706,6
R_0NWkLPKVngfskaV,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,0,2.127,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,castle,0,7.802,4
R_1TCKelAGYh94Ppr,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,4.633,8
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,2.083,8
R_4I5pqYdhVgOKFKd,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,leaf,0,20.447,2
R_1EWCq1k7UFauhNj,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,,0,1.542,
R_81xh6ldt0VxOPHL,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,0,1.639,8
R_9KLkobZ9kYZSzYh,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,1.599,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,0,1.722,7
R_eFBfDt4acLjjVQh,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,0,1.532,8
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,2.509,4
R_3jv8dkv5pkIe4f3,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,4.451,6
R_9NNGTs03HOOrLhz,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,The picture reminds me of the one picture of the face and the word liar. In this picture there's a face with glasses,0,5.466,7
R_9QAIH8o5XKYkAFD,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,2.715,8
R_8hQIw8oM3sZtlUV,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,2.218,7
R_dbuBKRXlnjouSRD,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,1.775,5
R_81i04UQTtFxOXlz,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,3.16,8
R_aflUaQ1v901DTZb,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,bunny,0,1.688,8
R_8cU5NCG2ysTIeFf,NameResp_TEXT(60),NameResp_TEXT,60,rabbit,rabbit,1,3.429,7
R_8nQqGUmR9MT1CTP,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,7.356,
R_0NWkLPKVngfskaV,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,3.167,
R_2tvsWbcRX5R84ap,NameResp_TEXT(61),NameResp_TEXT,61,lamp,bat,0,7.902,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,4.161,7
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(61),NameResp_TEXT,61,lamp,"a city, buildings",0,15.154,7
R_03dyKKqahwimd1z,NameResp_TEXT(61),NameResp_TEXT,61,lamp,wall,0,13.339,6
R_4I5pqYdhVgOKFKd,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,1.298,
R_81xh6ldt0VxOPHL,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,2.593,6
R_9KLkobZ9kYZSzYh,NameResp_TEXT(61),NameResp_TEXT,61,lamp,city,0,2.15,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(61),NameResp_TEXT,61,lamp,building,0,3.002,4
R_eFBfDt4acLjjVQh,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,3.042,8
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(61),NameResp_TEXT,61,lamp,City Street,0,11.489,3
R_3jv8dkv5pkIe4f3,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,3.189,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(61),NameResp_TEXT,61,lamp,a balancer,0,5.354,5
R_9QAIH8o5XKYkAFD,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,3.894,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(61),NameResp_TEXT,61,lamp,,0,2.706,
R_dbuBKRXlnjouSRD,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,2.228,5
R_81i04UQTtFxOXlz,NameResp_TEXT(61),NameResp_TEXT,61,lamp,a man riding a bike ,0,3.754,7
R_aflUaQ1v901DTZb,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,2.487,6
R_8cU5NCG2ysTIeFf,NameResp_TEXT(61),NameResp_TEXT,61,lamp,lamp,1,2.843,7
R_8nQqGUmR9MT1CTP,NameResp_TEXT(62),NameResp_TEXT,62,key,,0,2.91,
R_0NWkLPKVngfskaV,NameResp_TEXT(62),NameResp_TEXT,62,key,tower,0,1.913,4
R_2tvsWbcRX5R84ap,NameResp_TEXT(62),NameResp_TEXT,62,key,street lamp,0,12.371,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(62),NameResp_TEXT,62,key,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(62),NameResp_TEXT,62,key,a face,0,3.21,6
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(62),NameResp_TEXT,62,key,a tall structure with a ball on top,0,45.83,7
R_03dyKKqahwimd1z,NameResp_TEXT(62),NameResp_TEXT,62,key,post,0,5.078,7
R_4I5pqYdhVgOKFKd,NameResp_TEXT(62),NameResp_TEXT,62,key,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(62),NameResp_TEXT,62,key,,0,1.549,
R_81xh6ldt0VxOPHL,NameResp_TEXT(62),NameResp_TEXT,62,key,key,1,2.566,8
R_9KLkobZ9kYZSzYh,NameResp_TEXT(62),NameResp_TEXT,62,key,key,1,1.482,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(62),NameResp_TEXT,62,key,key,1,2.49,5
R_eFBfDt4acLjjVQh,NameResp_TEXT(62),NameResp_TEXT,62,key,man,0,2.511,6
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(62),NameResp_TEXT,62,key,,0,15.319,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(62),NameResp_TEXT,62,key,key,1,7.456,7
R_9NNGTs03HOOrLhz,NameResp_TEXT(62),NameResp_TEXT,62,key,some faces,0,12.981,3
R_9QAIH8o5XKYkAFD,NameResp_TEXT(62),NameResp_TEXT,62,key,man,0,2.131,3
R_8hQIw8oM3sZtlUV,NameResp_TEXT(62),NameResp_TEXT,62,key,key,1,2.732,7
R_dbuBKRXlnjouSRD,NameResp_TEXT(62),NameResp_TEXT,62,key,olde tymey phone,0,1.631,5
R_81i04UQTtFxOXlz,NameResp_TEXT(62),NameResp_TEXT,62,key,,0,9.954,
R_aflUaQ1v901DTZb,NameResp_TEXT(62),NameResp_TEXT,62,key,face,0,6.692,6
R_8cU5NCG2ysTIeFf,NameResp_TEXT(62),NameResp_TEXT,62,key,key,1,2.483,8
R_8nQqGUmR9MT1CTP,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,2.922,
R_0NWkLPKVngfskaV,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,2.893,6
R_2tvsWbcRX5R84ap,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,2.451,6
R_1TCKelAGYh94Ppr,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(63),NameResp_TEXT,63,scissors,a dog park,0,14.551,5
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(63),NameResp_TEXT,63,scissors,"fight scene, explosion of light",0,38.065,6
R_03dyKKqahwimd1z,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,2.694,8
R_4I5pqYdhVgOKFKd,NameResp_TEXT(63),NameResp_TEXT,63,scissors,dog,0,36.954,2
R_1EWCq1k7UFauhNj,NameResp_TEXT(63),NameResp_TEXT,63,scissors,land,0,6.095,5
R_81xh6ldt0VxOPHL,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,5.069,8
R_9KLkobZ9kYZSzYh,NameResp_TEXT(63),NameResp_TEXT,63,scissors,coffin,0,6.044,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,3.495,5
R_eFBfDt4acLjjVQh,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,3.627,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,2.476,5
R_3jv8dkv5pkIe4f3,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,11.084,
R_9NNGTs03HOOrLhz,NameResp_TEXT(63),NameResp_TEXT,63,scissors,an abstract village of people,0,3.992,3
R_9QAIH8o5XKYkAFD,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,3.737,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(63),NameResp_TEXT,63,scissors,scissors,1,2.948,7
R_dbuBKRXlnjouSRD,NameResp_TEXT(63),NameResp_TEXT,63,scissors,tragedy,0,1.833,5
R_81i04UQTtFxOXlz,NameResp_TEXT(63),NameResp_TEXT,63,scissors,an animal searching for food,0,10.37,5
R_aflUaQ1v901DTZb,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,5.392,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(63),NameResp_TEXT,63,scissors,,0,6.198,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,7.571,
R_0NWkLPKVngfskaV,NameResp_TEXT(64),NameResp_TEXT,64,candle,band members,0,3.861,2
R_2tvsWbcRX5R84ap,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,574.026,
R_1TCKelAGYh94Ppr,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(64),NameResp_TEXT,64,candle,a dancing woman,0,4.794,5
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(64),NameResp_TEXT,64,candle,walking stick,0,5.109,6
R_4I5pqYdhVgOKFKd,NameResp_TEXT(64),NameResp_TEXT,64,candle,witch,0,27.737,6
R_1EWCq1k7UFauhNj,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,1.716,
R_81xh6ldt0VxOPHL,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,5.325,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,2.172,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(64),NameResp_TEXT,64,candle,masks,0,9.581,4
R_eFBfDt4acLjjVQh,NameResp_TEXT(64),NameResp_TEXT,64,candle,candle,1,5.412,4
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,8.447,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(64),NameResp_TEXT,64,candle,candle,1,3.447,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(64),NameResp_TEXT,64,candle,Moses holding his staph ,0,2.605,5
R_9QAIH8o5XKYkAFD,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,2.757,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,3.046,
R_dbuBKRXlnjouSRD,NameResp_TEXT(64),NameResp_TEXT,64,candle,frog eggs,0,3.148,5
R_81i04UQTtFxOXlz,NameResp_TEXT(64),NameResp_TEXT,64,candle,man in a rob with a stick,0,18.474,6
R_aflUaQ1v901DTZb,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,13.468,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(64),NameResp_TEXT,64,candle,,0,4.168,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,4.232,
R_0NWkLPKVngfskaV,NameResp_TEXT(65),NameResp_TEXT,65,watch,band,0,1.623,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,28.497,
R_1TCKelAGYh94Ppr,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(65),NameResp_TEXT,65,watch,Picasso's Skull and Pitcher,0,9.636,4
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(65),NameResp_TEXT,65,watch,house on a rock,0,31.096,2
R_1EWCq1k7UFauhNj,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,1.997,
R_81xh6ldt0VxOPHL,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,3.002,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(65),NameResp_TEXT,65,watch,person,0,1.761,3
R_4T9SzDwjzOtlmrX,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,7.911,
R_eFBfDt4acLjjVQh,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,9.975,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,9.21,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(65),NameResp_TEXT,65,watch,watch,1,4.02,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(65),NameResp_TEXT,65,watch,Odd Cartoon boy and his dog,0,4.763,3
R_9QAIH8o5XKYkAFD,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,3.301,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,3.971,
R_dbuBKRXlnjouSRD,NameResp_TEXT(65),NameResp_TEXT,65,watch,kimono,0,2.691,5
R_81i04UQTtFxOXlz,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,12.291,
R_aflUaQ1v901DTZb,NameResp_TEXT(65),NameResp_TEXT,65,watch,,0,4.935,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(65),NameResp_TEXT,65,watch,bookshelf,0,6.393,3
R_8nQqGUmR9MT1CTP,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,2.621,7
R_0NWkLPKVngfskaV,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,1.912,5
R_2tvsWbcRX5R84ap,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,canoe,0,3.592,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,a graduating class,0,26.622,4
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,Pipe,0,24.892,4
R_4I5pqYdhVgOKFKd,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,,0,1.43,
R_81xh6ldt0VxOPHL,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,1.494,6
R_9KLkobZ9kYZSzYh,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,1.516,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,,0,3.988,
R_eFBfDt4acLjjVQh,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,2.329,8
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,Baseball bat,0,7.276,4
R_3jv8dkv5pkIe4f3,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,3.108,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,drill,0,4.256,5
R_9QAIH8o5XKYkAFD,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,2.203,2
R_8hQIw8oM3sZtlUV,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,3.529,6
R_dbuBKRXlnjouSRD,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,1.966,5
R_81i04UQTtFxOXlz,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,a train ,0,5.488,7
R_aflUaQ1v901DTZb,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,cylinder object,0,5.346,4
R_8cU5NCG2ysTIeFf,NameResp_TEXT(66),NameResp_TEXT,66,flashlight,flashlight,1,2.664,6
R_8nQqGUmR9MT1CTP,NameResp_TEXT(67),NameResp_TEXT,67,fan,dog,0,5.541,3
R_0NWkLPKVngfskaV,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,3.202,
R_2tvsWbcRX5R84ap,NameResp_TEXT(67),NameResp_TEXT,67,fan,lobster,0,18.373,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(67),NameResp_TEXT,67,fan,the moon,0,38.886,7
R_03dyKKqahwimd1z,NameResp_TEXT(67),NameResp_TEXT,67,fan,sad baby,0,15.269,5
R_4I5pqYdhVgOKFKd,NameResp_TEXT(67),NameResp_TEXT,67,fan,dog,0,16.213,6
R_1EWCq1k7UFauhNj,NameResp_TEXT(67),NameResp_TEXT,67,fan,a,0,4.574,8
R_81xh6ldt0VxOPHL,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,1.571,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,4.231,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(67),NameResp_TEXT,67,fan,lobster,0,7.95,3
R_eFBfDt4acLjjVQh,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,3.473,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,6.579,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(67),NameResp_TEXT,67,fan,lobster,0,6.027,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(67),NameResp_TEXT,67,fan,"a lady looking into the crystal ball that is showing ""someone's life""",0,4.552,4
R_9QAIH8o5XKYkAFD,NameResp_TEXT(67),NameResp_TEXT,67,fan,globe,0,4.008,4
R_8hQIw8oM3sZtlUV,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,5.174,
R_dbuBKRXlnjouSRD,NameResp_TEXT(67),NameResp_TEXT,67,fan,terrorism,0,3.047,5
R_81i04UQTtFxOXlz,NameResp_TEXT(67),NameResp_TEXT,67,fan,a mother yelling at a child,0,8.762,7
R_aflUaQ1v901DTZb,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,5.274,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(67),NameResp_TEXT,67,fan,,0,6.68,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,3.634,
R_0NWkLPKVngfskaV,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,KISS members,0,2.476,5
R_2tvsWbcRX5R84ap,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,birds,0,24.715,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,birds,0,40.903,4
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,wineglass,1,2.85,8
R_03dyKKqahwimd1z,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,wineglass,1,8.052,6
R_4I5pqYdhVgOKFKd,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,a cup,0,30.686,2
R_1EWCq1k7UFauhNj,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,1.479,
R_81xh6ldt0VxOPHL,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,1.391,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,2.164,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,wineglass,1,0.255,2
R_eFBfDt4acLjjVQh,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,8.577,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,26.371,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,birds,0,7.853,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,fish out of water,0,4.706,3
R_9QAIH8o5XKYkAFD,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,1.816,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,1.627,
R_dbuBKRXlnjouSRD,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,wineglass,1,2.256,5
R_81i04UQTtFxOXlz,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,fish ,0,9.379,7
R_aflUaQ1v901DTZb,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,bunny,0,11.03,5
R_8cU5NCG2ysTIeFf,NameResp_TEXT(68),NameResp_TEXT,68,wineglass,,0,5.694,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(69),NameResp_TEXT,69,microscope,rabbit,0,3.057,3
R_0NWkLPKVngfskaV,NameResp_TEXT(69),NameResp_TEXT,69,microscope,microscope,1,2.535,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(69),NameResp_TEXT,69,microscope,rabbit,0,6.823,4
R_1TCKelAGYh94Ppr,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(69),NameResp_TEXT,69,microscope,man,0,9.678,7
R_4I5pqYdhVgOKFKd,NameResp_TEXT(69),NameResp_TEXT,69,microscope,rabbit,0,15.235,2
R_1EWCq1k7UFauhNj,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,1.298,
R_81xh6ldt0VxOPHL,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,2.427,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(69),NameResp_TEXT,69,microscope,lab,0,2.413,7
